transition,count,common_words
his ass,3,his assistance, his associates
nce exe,3,influence exercised
den had,3,dryden had
one for,3,done for, gone for, anyone for
nce app,3,once appealed, once appointed, ignorance appear
the ing,3,the ingratitude, the ingenuity, the ingenious
his sta,3,his statesmanship, his staple, his stars
ore who,3,blackmore whom, more wholesome, therefore who
not bea,3,cannot bear, not bear
the mom,3,the moment
ded fro,3,proceeded from, provided from
not lon,3,not long
try who,3,ministry whom, ministry who, sentry whose
eir riv,3,their rivals
ant suc,3,protestant succession
een tra,3,been trained
lub was,3,club was
his sim,3,his simple, this simile, his simplicity
ion all,3,operation all, disquisition allegories, motion all
him whe,3,him when
ted was,3,wanted was, celebrated was
and amo,3,and among, england among
ave his,3,gave his, have his
ast and,3,toast and, boast and, blast and
ose acq,3,whose acquaintance
igs the,3,whigs the
ies who,3,tories whose, tories who, mediocrities who
the duc,3,the duchess
uld pro,3,would probably, could prove
ous fri,3,zealous friend, suspicious friend, illustrious friends
hat tho,3,that though
ing pre,3,being pressed, attacking prevailing, being prepared
try wer,3,country were, ministry were, industry were
ust com,3,must comply, must come
the cav,3,the cavalier, the cavalry, the cave
ion thu,3,intention thus, restoration thus, expression thus
ion may,3,discretion may, fiction may
eck the,3,check the, deck the
its app,3,exploits appear, its application, its appearance
rms the,3,charms they, terms the, forms the
ain fro,3,britain from, obtain from, abstain from
mes and,3,crimes and, james' and, times and
nks the,3,thanks them, sinks the, thinks the
ons str,3,factions strive, conclusions struck
all app,3,shall applaud, all appearances
alm and,3,calm and, 'calm and
ese and,3,these and, maese and
the arr,3,the arrival, the arrangement
the mee,3,the meeting
ise his,3,raise his, disguise his
and dir,3,and directs, and direct, and director
ess bet,3,coldness between, likeness between
the div,3,the divine, the division, the diversions
the sym,3,the sympathies, the symbol
its aut,3,its author, its author's
hig and,3,whig and
bly not,3,probably not
not par,3,not particularly, not party, not part
was cha,3,was charged, was changed
nds for,3,england's foreign, stands for, grounds for
was als,3,was also
his ten,3,his tender, his ten, his tenure
ong bee,3,long been
ere sti,3,were still
ton who,3,clayton who, dunton whose, warburton whose
hat bot,3,that both
the bri,3,the british
ere dra,3,were drawn, were dramas
nds tha,3,sounds that, hands that, friends that
the air,3,the air
but was,3,but was
dly rec,3,coldly received, gladly received
cal com,3,musical composition, ironical commendation, philosophical composure
ter thi,3,character this, latter thinking
own poe,3,own poetry, own poems, unknown poem
ing wha,3,producing what, determining what, remembering what
sir joh,3,sir john
hat ele,3,that eleanor, what elements, that election
but onl,3,but only
his gua,3,his guardian, his guard
ner tha,3,manner that, manner than
nly wit,3,only with, keenly without
een gre,3,been greatly, been great
ent pai,3,compliment paid, sufficient pains, different painters
nce con,3,since conjugal, intelligence consisting, since continued
and mar,3,and marriage, and marcus, and marcia
and sir,3,and sir
the ill,3,the ill, the illustrious
ave and,3,grave and
ous pap,3,various papers, humorous papers
ted aga,3,directed against, circulated against, objected against
han his,3,than his
and off,3,and offered, and officers, and official
oth wer,3,both were
one and,3,done and, one and, zone and
est man,3,honest man, strongest manner
ged wit,3,discharged with, enraged with, charged with
yle whi,3,style which, style while
nce his,3,guidance his, experience his, since his
tes whi,3,disputes which, appetites which, tastes which
was tre,3,was treated
his wil,3,his will
ven him,3,given him
our fir,3,our first, your fire
ent per,3,excellent person, different periods, extent permitted
and dur,3,and during
ome ove,3,come over, some overwhelming
ill fin,3,will find, still finer
ere wit,3,here with, were with, there without
ain whe,3,again when, britain whether, plain when
and mak,3,and make, and makes
has pas,3,has passed, has passages
age thi,3,age this, advantage this
ess his,3,press his, doubtless his, mildness his
ith adm,3,with admirable
the dow,3,the downfall
ove him,3,prove him, love him
ark and,3,trademark and, park and
the est,3,the estate, the esteem
and won,3,and wonder
nds and,3,friends and, funds and
him his,3,him his
ley but,3,coverley but, wortley but
ast num,3,vast number, vast numidian, last number
urt wit,3,court with
ice whi,3,venice which, advice which, service which
the tit,3,the title, the titles
are all,3,are all
for mer,3,for mercurius, for merriment, for mere
ned man,3,contained many, strained many
ely the,3,scarcely the, merely the, respectively the
ing pub,3,selling publishing, reading public, being published
per con,3,newspaper containing, paper containing, paper contained
ued for,3,continued for
urt had,3,court had
don gaz,3,london gazette
his ext,3,his extremity, his extravagance, his extant
ter wit,3,matter without, letter without, latter with
ous pro,3,famous prologue, famous proclamation
was sti,3,was still, was stifled
ing man,3,king managed, following manner, interesting manner
eas the,3,whereas the
had nev,3,had never
its exi,3,its existence
ood the,3,understood the, boyhood they, boyhood the
een rea,3,been read, been really
any dis,3,many distinguished, any distributor, any disclaimer
can hel,3,can help
per des,3,newspaper designed, paper describing, paper deserves
rom sta,3,from state, from starving, from states
ree fro,3,free from, degree from
for wha,3,for what
nce had,3,experience had, spence had, evidence had
der suc,3,under such
uch cir,3,such circumstances
was ind,3,was indebted, was indeed, was indispensable
the eve,3,the everyday, the events, the eve
the bus,3,the business, the busy
ost pro,3,most proper, most properly, most project
ely des,3,largely designed, merely described, entirely destroyed
ice was,3,price was, justice was, service was
ing und,3,learning under, acting under, groaning under
own apa,3,own apartment
all mat,3,all matters
ing can,3,nothing can
all not,3,shall not
ous man,3,vicious man, outrageous manner, virtuous man
one wit,3,one with, done with
out wit,3,out with
ish sta,3,english stage, british stage
ier how,3,collier however, courtier how
ing sce,3,recasting scenes, closing scene, furnishing scenes
own thi,3,down this, own this
ked him,3,attacked him, asked him, thanked him
let him,3,let him
ons wil,3,editions will, persons william
ary con,3,february contains, ordinary conversation, extraordinary conversion
ght pro,3,thought proper, thought prose
ery lar,3,very large
and rat,3,and rational, and rather
bed the,3,absorbed the, described there, described the
thy wit,3,sympathy with
two tra,3,two translations, two tragedies
nto whi,3,into which
are mos,3,are most
lse tha,3,impulse than, impulse that, false that
eir fri,3,their friends, their friendship
and sho,3,hand shortly, and showed, and show
ude and,3,rude and, solicitude and, prude and
his hum,3,his humour
ler was,3,tatler was
the iro,3,the irony, the ironical
ers wit,3,tatlers with, hearers with, volunteers with
hen our,3,when our
ace whe,3,place when, place whereby, place where
ded for,3,commended for, rewarded for, intended for
age has,3,age has
ked upo,3,looked upon
uch tha,3,much that, such that, insomuch that
are tho,3,rare those, are though, are those
ver see,3,however seems, never see, never seen
eak wit,3,speak with
ase wit,3,ease with, case with
tic gen,3,enthusiastic generosity, dramatic genius, artistic genius
the amo,3,the amount
tor whi,3,spectator which
and art,3,and art, and artistic, and artizan
are obl,3,are obliged
eat and,3,repeat and, great and, heat and
med and,3,ashamed and, affirmed and
his lor,3,his lordship, his lordship's
ame wit,3,name with, same with
had sho,3,had shown
nce mor,3,once more
rch the,3,march the, research they
lic tha,3,public that
ons gen,3,addison's genius, addison's generation
hat mea,3,that means, that meaner
ave rea,3,have read, have reached
ead thi,3,read this, head this
ich pro,3,which proposed, which prompted, which prompts
ard hea,3,hard hearted, hard headed
yed int,3,moneyed interest
ain sen,3,captain sentry
tor are,3,spectator are
all end,3,shall endeavour
ers may,3,readers may
ave res,3,have resolved
esh the,3,refresh their, refresh the
ies fro,3,memories from, oddities from
rom hea,3,from heaven
phy out,3,philosophy out
and lib,3,and libraries
and col,3,and colleges, and colonies
tea tab,3,tea tables, tea table
for pro,3,for profligacy, for property, for project
tor but,3,spectator but
ely con,3,scarcely consistent, respectively considered
the sex,3,the sex
day aft,3,day after, day afterwards
ous spi,3,vigorous spirits, religious spirit, ferocious spirit
ild and,3,mild and
lly add,3,specially addressed, really addressed, naturally addressed
ery mom,3,every moment, very moment
pon thi,3,upon this, 'upon this
ion hav,3,occasion having, nation having, lion have
ate wit,3,expostulate with, state with, originate with
ter sig,3,letter signed
ers des,3,papers describing, papers descriptive
and cop,3,thousand copies
not unr,3,not unreasonable
ere aft,3,were afterwards
hat mor,3,that more
the bal,3,the balance
the dem,3,the demolition, the democratic
ars aft,3,years afterwards, years after
old whi,3,old whig
him whi,3,him while
hen his,3,when his
and lef,3,and left
ine but,3,mine but, imagine but, divine but
may see,3,may see
ism tha,3,criticism that
the wil,3,the will, the wild
ons cri,3,addison's criticism, johnson's criticism
not suf,3,not suffer, not sufficiently
eir pla,3,their plays, their places
ade cho,3,made choice
hat pla,3,what plato, that place, that play
ato was,3,cato was
lly und,3,essentially undramatic, equally undeserving, generally undervalued
ith con,3,with considerable, with concern, with consummate
own adv,3,own advantage, known advocate, own advice
rom all,3,from all
his dra,3,his drawers, his drama, his dramatic
few day,3,few days
and pop,3,and pope
son app,3,addison appears, addison apparently
the inj,3,the injuries, the injury, the injurious
een alr,3,been already
ohn den,3,john dennis
nis had,3,dennis had
son for,3,addison for, reason for
rks and,3,works and
her fro,3,another from, together from, either from
ive tha,3,perceive that, figurative than
the nex,3,the next
rst ske,3,first sketch, first sketched
ory tol,3,story told
had wri,3,had written
the sur,3,the surreptitious, the surface, the survey
ere wri,3,were written
ich ste,3,which steele
you for,3,you for
rom one,3,from one
ged upo,3,revenged upon, hanged 'upon, changed upon
may con,3,may conclude, may convert, may contain
you tha,3,you that, you 'that
him but,3,him but
ous rep,3,injurious reports, contemptuous reply, various representatives
his pub,3,his public, his published
ook ove,3,look over
the ben,3,the benefit, the bent
the lig,3,the light
val tra,3,rival translations, rival translation
ons dea,3,addison's death
his sto,3,his story, this story
eat whi,3,heat which, seat which, great while
ged and,3,besieged and, judged and, aged and
ese lin,3,these lines
cal pap,3,political paper, critical papers, philosophical papers
sir tho,3,sir thomas
his def,3,his defence, this deficiency, his defects
ble spe,3,admirable specimen, able speech
and tol,3,and told, and tolerated
had tak,3,had taken
her for,3,her former, other format, other form
hat joh,3,what johnson, that johnson's
ove wit,3,love with, prove with
ing fre,3,creating fresh, king freeholder, promoting free
and fur,3,and furnishes, and furniture
did his,3,did his, overdid his
ion see,3,disposition seems, lion seeing, edition see
ual tha,3,usual than, equal thanks
nts fou,3,arguments founded, sentiments founded, judgments founded
don qui,3,don quixote
ich you,3,which you
the fan,3,the fan, the fancy
ing sir,3,forbearing sir, giving sir, showing sir
tly bee,3,evidently been, apparently been
nor nic,3,signor nicolini, signor nicolini's
ere nat,3,where nature
ons wor,3,addison's works
rks tic,3,works tickell's
ess you,3,unless you
ree dis,3,free distribution
you pai,3,you paid
fee for,3,fee for
ork wit,3,work with, work without, work within
you pro,3,you provide
the own,3,the owner
der thi,3,under this
and don,3,and donations
iam joh,2,william john
ohn cou,2,john courthope
one any,2,anyone anywhere
may cop,2,may copy
nse inc,2,license included
ing tea,2,proofreading team, sneering teach
eam fro,2,team from, coldstream from
net arc,2,internet archive
ive not,2,archive note, give notice
ges are,2,pages are, passages are
ble thr,2,available through, ramble through
ers not,2,transcriber's note, suffers nothing
ext enc,2,text enclosed
ted exa,2,superscripted example, lasted exactly
ers edi,2,letters edited
ley add,2,morley addison, coverley addison
per bro,2,harper brothers
ers pub,2,brothers publishers, numbers published
ers new,2,publishers new, brothers new
new yor,2,new york
ney col,2,sidney colvin
son cou,2,addison courthope, addison could
ork any,2,york any, work any
ers aft,2,letters after
ons fam,2,addison's family
ter iii,2,chapter iii
iii add,2,iii addison
ate cha,2,state chapter, private character
vii add,2,vii addison's
ons qua,2,addison's quarrel
rel wit,2,quarrel with
ast yea,2,last years
who pro,2,who provides, who produces
the bio,2,the biographer, the biographia
his soc,2,his social, this social
ial ver,2,social verses, official version
vid pic,2,vivid picture
est wit,2,invest with, blest with
ift pop,2,swift pope
way tha,2,way that
ver int,2,never intended
est bio,2,best biographer, earliest biographer
her who,2,biographer who, father who
ver liv,2,ever lived
ved but,2,lived but, preserved but
any con,2,any contemporary, any connection
ary rec,2,contemporary record, literary reconstruction
hat wri,2,that writer's, that writers
ers own,2,writer's own
tle mor,2,little more
ave tol,2,have told
had bec,2,had become
dom tha,2,wisdom that, freedom that
ons his,2,button's his, addison's history
who pos,2,who possessed
tic inc,2,dramatic incident, romantic incident
the ene,2,the energy
rgy and,2,energy and, clergy and
ich cau,2,which cause, which caused
ous ver,2,unanimous verdict, famous verses
uld exe,2,could exert, should exercise
hty and,2,haughty and, weighty and
ope had,2,pope had
her man,2,other man, her man
sen kin,2,chosen king
ing imp,2,lasting impress, being impregnated
one gen,2,one generation, one gentleman
ion aft,2,generation after, invention afterwards
ter ano,2,after another
ary mer,2,extraordinary merits
ver wis,2,whoever wishes
and nig,2,and nights
son suc,2,addison such
ays mac,2,says macaulay
dle cla,2,middle class, middle classes
ied sta,2,unsullied statesman
hed sch,2,accomplished scholar
who alo,2,who alone
one kne,2,alone knew
new how,2,knew how
use rid,2,use ridicule
out abu,2,without abusing
out inf,2,without inflicting
und eff,2,wound effected
eat soc,2,great social
ial ref,2,social reform
who rec,2,who reconciled
tue aft,2,virtue after
ich wit,2,which wit
wit had,2,wit had
een led,2,been led
led ast,2,led astray
ism thi,2,fanaticism this, utilitarianism this
ing soc,2,conflicting social, existing society
ial ele,2,social elements, essential element
ing ord,2,bring order, streaming ordure
the sph,2,the sphere
ght way,2,right ways, right way
and bre,2,and breeding
ing are,2,breeding are, training are
ety its,2,society itself
ill har,2,will hardly
ing rec,2,having reconciled, having received
ith vir,2,with virtue
ost unl,2,lost unless, most unlike
ter poe,2,greater poet, better poet
ate add,2,estimate addison, state addison's
ust reg,2,must regard, must regret
ury but,2,century but, luxury but
but her,2,but here, but her
ere aga,2,here again
tly ass,2,tacitly assumed, confidently asserted
ary tha,2,necessary that, barbary than
his sup,2,this supposed, his superior
the irr,2,the irresistible, the irregularities
who con,2,who consider, who confined
may obt,2,may obtain
and alw,2,and always
low tha,2,allow that
ing roo,2,dissecting room, dressing room
any cas,2,any case
any age,2,any age, any agent
are abo,2,are above, shakespeare abounds
ime his,2,time his, meantime his
the ack,2,the acknowledged
ire upo,2,satire upon
son not,2,reason not, johnson not
act con,2,exact converse, abstract conception
its ene,2,its energies, its enemies
ith and,2,faith and
ure had,2,superstructure had, tenure had
ast cen,2,last century
our old,2,our old
een mad,2,been made
ere sus,2,were susceptible, were suspected
and mel,2,and meliorating, and melancholy
uld suc,2,should successively, should such
ely pro,2,successively produce, completely prostrated
and ear,2,and early
his imp,2,this improvement, his impartiality
edi val,2,medi val
the reb,2,the rebellion
ent out,2,ancient outlines, sent out
and alm,2,and almost, and almond
uch cor,2,such corruption, such correspondence
ous war,2,religious wars, religious war
ety but,2,society but
als who,2,individuals who, animals who
new ide,2,new ideas, new ideals
and wyc,2,and wycliffe, and wycherley
ple wit,2,people with, grapple with
eir ide,2,their ideas
rch wit,2,church without, march with
ole cla,2,whole classes
ght bef,2,brought before
old feu,2,old feudal
ian ren,2,italian renaissance
the cer,2,the ceremonial, the certosa
ton the,2,milton the
his pra,2,his praise, his practice
ave acc,2,have accomplished, have accepted
ask und,2,task under, task undertaken
der con,2,under conditions, under constantly
ors had,2,predecessors had, impostors had
had exp,2,had experienced, had expected
hem wha,2,them what
ous eff,2,conscious effort, vigorous effort
ion bef,2,persuasion before, education before
ars the,2,wars there, disappears the
ble bre,2,visible breach, fashionable breeding
ity had,2,authority had, vitality had
tly ove,2,recently overthrown, greatly over
ian for,2,episcopalian form, grecian foreign
ost equ,2,almost equal, almost equally
ing cam,2,opposing camps, leaving cambridge
ood con,2,stood confronting, childhood considering
rsh ant,2,harsh antagonism
ent opp,2,vehement opposition, frequent opportunities
ion bet,2,opposition between, transaction between
old ide,2,old ideas
ces but,2,circumstances but, graces but
but vig,2,but vigorous
rue the,2,true the, untrue the
ism hav,2,feudalism have, puritanism having
who loo,2,who looked, who look
yed cla,2,moneyed classes
eir int,2,their interests, their introduction
the eco,2,the economical, the economy
lly rel,2,naturally rely, really religious
eir for,2,their fortune, their fortunes
ing dog,2,training dogs, setting dog
irs and,2,heirs and, chairs and
eir wiv,2,their wives
ves and,2,wives and, motives and
his vis,2,his visit, his visits
ess wit,2,slowness with, doubtless with
ons pen,2,fashions penetrated, addison's penetrating
ere tha,2,there than, here that
wns the,2,towns the
rse enl,2,course enlisted, verse enlivened
ory sid,2,tory side
and sup,2,and supplied, and supped
the dir,2,the direction, the direct
ugh som,2,though somewhat, enough some
lub and,2,club and
ose fav,2,whose favourite, whose favour
oet was,2,poet was
rom who,2,from whom
wns and,2,towns and
ous ide,2,generous ideal, erroneous idea
hem wer,2,them were
rom its,2,from its
ply the,2,supply them, simply the
sfy the,2,satisfy the
lub the,2,club there, club the
the upp,2,the upper
ses tha,2,classes that, confesses that
ood fee,2,good feeling
two mai,2,two main
man was,2,man was, woman was
was obl,2,was obliged
der him,2,surrender himself, consider him
joy the,2,enjoy the
his spi,2,his spiritual, his spirits
ave ple,2,gave pleasure, have pleaded
eed was,2,creed was, indeed was
ial bea,2,social beauty, artificial beauty
ved was,2,approved was, unreproved was
urt whi,2,court which, court while
ety wer,2,society were, sobriety were
was ine,2,was inevitable
ith pre,2,with presbyterian, with pretenders
ans had,2,puritans had
put his,2,put his
and har,2,and hardship, and hardened
ary tas,2,literary tastes, temporary taste
wed wit,2,viewed with
ith fav,2,with favour, with favourable
ual and,2,intellectual and, usual and
had opp,2,had oppressed
and six,2,and sixty, and six
ell wit,2,well with
rst men,2,first men, first mention
tor you,2,spectator you, spectator your
you see,2,you seem, you see
eem wit,2,seem with, esteem with
pon whi,2,upon which
eny tha,2,deny that
lse but,2,else but
ood hum,2,good humour
ish fol,2,wish followed, english followers
our dis,2,your discourses, our discourse
ood rea,2,good reason
ich fro,2,which from
ous por,2,religious portions, serious portion
tic ord,2,romantic order, characteristic order
ich bea,2,which beauty, which bears
and vit,2,and vitality
rly dis,2,utterly disappeared, peculiarly distasteful
her was,2,other was, father was
rly per,2,utterly perverted, early period
was sub,2,was subjected, was subsequently
and wal,2,and waller, and walked
ler see,2,waller seem, bookseller seems
his fee,2,his feelings
est sho,2,best shown
ing res,2,discovering resemblances, recording respectively
een his,2,between his, seen his
his num,2,his numerous, this number
est not,2,highest notion, finest notes
uld con,2,could conceive, should consist
nch rom,2,french romances, french romance
ore gen,2,therefore generally, more generous
ced wit,2,reproduced with, produced with
lly hap,2,usually happens, equally happy
the gol,2,the golden
ing lov,2,making love, pitying love
own per,2,own person, own performance
ral att,2,pastoral attributes, several attempts
and cel,2,and celadon, and cellars
had add,2,had addressed, had addison
his fut,2,his future
ous act,2,chivalrous action, various actors
ion dis,2,action discouraged, occasion displayed
his wea,2,his weariness, his weakness
ess whe,2,weariness when, witness where
tch fle,2,dutch fleet
urn his,2,burn his, turn his
ave onl,2,have only
see how,2,see how, see however
ery var,2,every variety, very various
ada the,2,granada the
ese tra,2,these tragedies, these traditions
are wri,2,are written
nly see,2,vainly seek, certainly seems
ers bec,2,tatters because, manners became
hts int,2,flights into, thoughts into
ous ins,2,ridiculous instead, religious instincts
nse not,2,sense nothing
ing exh,2,nothing exhibits, living exhibited
its mor,2,exhibits more, its morality
ing bot,2,feeling both, publishing both
for dea,2,for dead, for dealing
ead upo,2,dead upon, head upon
her fee,2,her feet, other feelings
are you,2,are you, prepare your
rth the,2,forth their, earth the
out res,2,without reserve, without resources
ome cri,2,some critics, some critical
ave end,2,have endeavoured
mic dra,2,comic dramatists
eir rep,2,their representations, their repressive
ely dev,2,entirely devoid
ine com,2,caroline comedians, divine command
ves alm,2,themselves almost, gives almost
lay and,2,play and
the wro,2,the wrong
the atm,2,the atmosphere
and inc,2,and incapable, and inconsistencies
rit tha,2,spirit that
res int,2,unawares into, inquires into
ood men,2,good men
els but,2,angels but, travels but
own wor,2,own world, own words
eel the,2,feel the
ery bad,2,very bad
ady tou,2,lady touchwoods, already touched
hey see,2,they seem, they see
eak thr,2,break through
ers per,2,manners perfect, ministers perhaps
nce wha,2,reference whatever, pretence whatsoever
rks whi,2,works which
the hor,2,the horseplay, the horrors
nce nor,2,terence nor, existence nor
ses int,2,arouses interest, glimpses into
use wit,2,profuse wit, house with
ave out,2,leave out
unt the,2,account the
tty and,2,witty and
ges man,2,etherege's man
the neg,2,the negligence, the negotiators
ber and,2,sober and, november and
and val,2,and valuable, and valentine
ble par,2,valuable part, fashionable part
ind app,2,mankind appears, mind appears
his pie,2,this piece, his pieces
hat man,2,that manner, that many
and dec,2,and decency, and decaying
ing muc,2,being much, describing much
men thi,2,women think, men this
ink the,2,think the, think there
the bet,2,the better
ery civ,2,very civil, very civilly
ect con,2,perfect contradiction, indirect consequential
sty and,2,honesty and, modesty and
the rui,2,the ruin, the ruinous
lay for,2,play for
own exc,2,town except, own excuse
own des,2,own description, own design
ves mor,2,lives more, receives more
ore lik,2,more like
she nev,2,she never
ate one,2,hate one, subordinate one
and bec,2,and because, sunderland became
lie and,2,lie and
ing tog,2,'soaking together', gathering together
ery muc,2,very much
ast act,2,last act
ing los,2,being lost, learning lost
ake any,2,make any
any one,2,any one
edy wit,2,comedy without
ore fre,2,more frequent, more freely
ent occ,2,frequent occasion, moment occupied
age aft,2,stage after, page after
our res,2,honour restrained, our resentment
and deb,2,and debauchery
ere sho,2,were shocked, there should
old ene,2,old enemies, old enemy
res wer,2,theatres were, adventures were
ere equ,2,were equally
hey did,2,they did
not hes,2,not hesitate
hat wom,2,that women
ese cir,2,these circumstances
ral cen,2,natural centre, natural centres
for ass,2,for assignations, for assistance
mes are,2,times are, names are
rst sig,2,first sight
ion per,2,restoration period, limitation permitted
ich cha,2,which characterises, which characteristically
ign but,2,reign but, design but
the spr,2,the spread, the spring
ell mar,2,well marked
her too,2,altogether too, her too
ral inf,2,moral influence, general information
her pro,2,other professions, other project
ons ste,2,professions steadily, addison's steady
tre and,2,theatre and
ong thi,2,among this, strong this
ste wer,2,taste were
rto bee,2,hitherto been
ere gen,2,were generally
ure hou,2,leisure hours
ler who,2,seller who, tatler who
its mer,2,profits merely, its merits
nly for,2,only for
eat inc,2,great increase
sed pri,2,licensed printers, distressed prince
ose tas,2,whose tastes, whose taste
fly int,2,chiefly interested, chiefly interesting
den com,2,dryden composed, dryden complimenting
any thi,2,miscellany this, many things
eat cla,2,great classical
cal aut,2,classical authors
orm for,2,form for
est aut,2,best authorities, best authors
urt the,2,court they, court the
hey cou,2,they could
ine dra,2,caroline dramatists, caroline drama
sts who,2,dramatists who
who may,2,who may
may jus,2,may justly
ial pro,2,social prose, official project
ose sty,2,prose style
ish pro,2,english prose
ose had,2,prose had
and maj,2,and majesty, and majestic
had use,2,had used
and sub,2,and subtlety, and substituting
nch lan,2,french language
ces wit,2,audiences with, services with
eir sen,2,their sentences
rds car,2,afterwards carried, shepherd's care
der may,2,reader may, freeholder may
ics and,2,politics and, georgics and
cal ele,2,monarchical element, political element
ent res,2,recent restoration, insufficient resolved
ism whi,2,absolutism which, egotism which
out bei,2,without being
ing its,2,feeding its, during its
and gai,2,and gaiety, and gain
ing pow,2,rising power, dispensing power
hat see,2,that seemed, that sees
uct the,2,obstruct their, construct their
ual app,2,intellectual appreciation, sensual appetite
ost per,2,most permanent, utmost peril
ies was,2,parties was, assemblies was
ion gro,2,nation grouped, nation groaning
ped rou,2,grouped round
and num,2,and numbers, and numberless
les but,2,principles but
ime hon,2,time honoured
was pos,2,was possible
hat und,2,that under
rly par,2,early part
was bor,2,was born
the eld,2,the eldest, the elderly
ton nea,2,milston near, bilton near
ord whi,2,oxford while, oxford whither
ous pur,2,famous puritan, victorious puritans
tan vis,2,puritan visitation, puritan visitors
for pri,2,for principles, for priority
ces for,2,preferences for, provinces for
ist cau,2,royalist cause
irk and,2,dunkirk and
hen tha,2,when that
hat tow,2,that town
own was,2,town was, unknown was
ost was,2,post was
eft wit,2,left without
the liv,2,the living, the lively
ear wit,2,year with
ree son,2,three sons
ary rep,2,literary reputation, obituary reports
acy had,2,legitimacy had, efficacy had
and liv,2,and lively, and lives
ost pop,2,most popular
the sac,2,the sacrament, the sacer
ent thi,2,sacrament this, judgment this
ere his,2,were his
ies dur,2,studies during, anxieties during
nly con,2,only considerable, only continued
ble ind,2,considerable industry, honourable industry
ich ena,2,which enables
own cha,2,own character, known character
the nar,2,the narrative, the narrow
ich mus,2,which must
ken not,2,taken nothing, taken notice
est who,2,priest who, west who
ith amb,2,with ambitious, with ambrose
ous des,2,ambitious designs, religious despotism
one sen,2,throne sent, one sense
ung men,2,young men
ose whi,2,those which
ple who,2,people who
eir par,2,their parts, their part
ess all,2,express 'allah, nevertheless allowed
ful not,2,doleful note, delightful notions
who mis,2,who mistrusted, who misinformed
too lat,2,too late
got the,2,forgot their, forgot the
the fif,2,the fifth
and zea,2,and zeal, and zealous
eed hav,2,need have
rom con,2,from consistently, from constantinople
tly pro,2,consistently promoting, sufficiently proves
yet his,2,yet his
ave car,2,have carried
ber tha,2,remember that
der how,2,freeholder however, order however
now tha,2,know that, know 'that
ory and,2,memory and, glory and
hat dea,2,that death
ent aft,2,monument afterwards, prevalent after
his sec,2,his second, this second
her gul,2,brother gulston
ege oxf,2,college oxford
his sis,2,his sisters, his sister
ied you,2,died young
and swi,2,and swift
her hon,2,her honour
ery lik,2,very like, very likely
may rea,2,may readily, may reasonably
ent tal,2,excellent talents, ancient tales
hem but,2,them but
one dau,2,one daughter
and ing,2,and ingenuous, and ingenuity
her but,2,other but, historiographer but
uch pai,2,much pains
ind his,2,mind his, find his
eir tho,2,their thoughts
ter ins,2,sister instead, character insensible
her hou,2,other houses, either house
uch com,2,much complaisance, such compositions
eir acq,2,their acquaintance
old man,2,old man's, old man
ery sli,2,very slight
ood wil,2,good will
eat com,2,great command, great commiseration
rst imp,2,first impulse, first impressions
was but,2,was but
ers has,2,manners has, chapters has
ble one,2,amiable one, favourable ones
had lit,2,had little
for nat,2,for natural
ood was,2,childhood was, good was
was pas,2,was passed, was passing
its ope,2,its open, its operations
ing dow,2,undulating downland, laying down
ill for,2,will forget, bill for
get the,2,forget the
ose pro,2,repose produced, those provided
the avo,2,the avon, the avowed
man lif,2,human life
ods the,2,woods the, periods the
ver lik,2,river like, however like
ike all,2,like all
and pea,2,and peaceful, and peaceable
ese sce,2,these scenes
red add,2,inspired addison, offered addison
all pre,2,shall prepare, shall present
ing ste,2,wandering steps, helping steele
ant lan,2,verdant landscape, elegant language
ter bei,2,master being, after being
and her,2,and here
hat hav,2,that having
ult and,2,fault and
ght bac,2,brought back
hip the,2,scholarship the, friendship the
ich per,2,which perfected, which perhaps
uch for,2,much force, such force
rce and,2,force and
ons cla,2,addison's classical
ual epi,2,usual epigrammatic, usual epithet
tic man,2,epigrammatic manner, characteristic manifests
ght res,2,thought respectable, copyright research
was evi,2,was evidently
ery yea,2,every year
son may,2,porson may, addison may
his acq,2,his acquaintance
ese day,2,these days
ays wit,2,days with, says with
for cri,2,for cricket, for criticizing
ets was,2,poets was
its hei,2,its height
was hel,2,was held
ent mad,2,temperament made, incipient madness
rse com,2,verse composition
ion soo,2,composition soon, commendation soon
iar wit,2,familiar with, unfamiliar with
rth boo,2,fourth book
tly att,2,vehemently attacked
ngs but,2,things but, writings but
nly tho,2,only those, only thou
ary tra,2,literary training, necessary transposition
his art,2,this art
ave lai,2,have laid, have lain
rly age,2,early age
rds pro,2,afterwards provost, lords prohibiting
ain for,2,obtain for, vain for
ege the,2,college the
der for,2,order for, freeholder for
ugh was,2,hough was, enough was
now pre,2,now president, now prepared
was cho,2,was chosen
ual fel,2,actual fellow, equal felicity
his fel,2,his fellowship
nce wer,2,acquaintance were, performance were
bly per,2,unenviably perpetuated, probably perceived
ips see,2,phillips seem, philips seems
and pos,2,and possibly, and posture
bly the,2,possibly the
ate hou,2,late hours, chocolate house
ter din,2,after dinner
ill con,2,still connected, will continue
his qui,2,his quiet, his quill
nth yea,2,nineteenth year, eleventh year
rge his,2,charge his, large his
cal fac,2,poetical faculty, critical faculty
any the,2,miscellany the, any the
ned add,2,returned addison's, mentioned addison
ons com,2,addison's compliment, addison's compositions
ics whi,2,georgics which, classics which
ter und,2,after undertook, butter under
ook and,2,undertook and, look and
own tra,2,own translation
ith jac,2,with jacob
nal and,2,juvenal and, original and
ing how,2,observing how, including how
