transition,count,common_words
nd wo,11,and wonder, and would, and wooden
an or,11,an ordinary, an original, an organised
ou ca,11,you can, you call, you cannot
to wa,11,cato was, to want, to wait
ks in,11,works in, works into, turks in
be su,11,be sufficiently, be sure, be supposed
ms th,11,seems that, seems the, bottoms that
at ca,11,that can, that cato, that capacity
to yo,11,to you, to your
in se,11,captain sentry, in self, in section
he il,11,the iliad, the ill, the illustrious
he us,10,the use, the usual, the usages
st no,10,almost no, must not, least no
no re,10,no restrictions, no regard, no reference
or on,10,or online, spectator on, or on
at ti,10,that time, that tickell, at title
ve se,10,have seen, have seemed, archive see
es is,10,underscores is, contemporaries is, tragedies is
th po,10,with pope, smith pope, with poetic
ic in,10,tragic interest, dramatic incident, patriotic instincts
of sa,10,of salisbury, of satirical, of saints
rd fo,10,word for, reward for, regard for
us co,10,illustrious contemporaries, various compositions, thus constituted
ct an,10,respect and, fact anti, reflect and
if he,10,if he
an ha,10,than have, can hardly, man has
en re,10,been read, men representing, been recently
ot co,10,not coarse, not complimentary, not complete
in we,10,in westminster, in wealth, again we
of pu,10,of public, of pure, of purification
cy an,10,profligacy and, aristocracy and, fancy and
ng so,10,conflicting social, existing society, long solitude
be as,10,be ashamed, be ascribed, be as
to pa,10,to pass, to particular, to partiality
is ge,10,is generally, his genius, this general
it ap,10,it appeared, it appears, it appear
on st,10,addison started, generation still, reputation stood
ns co,10,addison's contemporaries, queen's college, addison's compliment
to wr,10,to write
lf wi,10,himself with, itself with, himself will
to sh,10,to show, to shine, to shadwell
at po,10,that pope, great poet, that poet
rm of,10,form of, charm of
ge ha,10,age has, change has, strange had
to as,10,cato as, to as, to assume
if we,10,if we
us fo,10,numerous followers, notorious for, various forms
en wi,10,even without, been with, children with
es so,10,doctrines sometimes, comedies so, classes sought
es un,10,sometimes under, tastes undoubtedly, satirises under
at le,10,at least, at leisure, at length
sh an,10,english and, harsh antagonism, nash and
nd te,10,and tell, and templars, land tenure
ir ch,10,their chief, their characters, their church
se we,10,these were, whose welfare, disease we
le at,10,while at, people at, respectable at
es fa,10,goes far, principles failed, anne's favour
to on,10,to one, cato on
of or,10,of or, of ordinary, of organised
an as,10,than as, woman as, sectarian as
nt as,10,innocent as, different as, patent assigning
nd pl,10,and place, and pleasantry, and pleasure
pt th,10,except the, except those, corrupt those
or ev,10,for ever, for every, or even
on ar,10,addison are, restoration are, on artistic
ng bu,10,nothing but, drinking but, anything but
ot th,10,not the, not think, forgot their
rd in,10,heard in, word in, richard in
es be,10,besides being, resemblances between, glasses belonging
is un,10,is unreal, his understanding, is unenviably
he gu,10,the guardian, the gulf, the guilty
rs fr,10,letters from, manners from, appears from
re ar,10,there are, nature are, shakespeare are
es la,10,charles lamb, anne's lane, provokes laughter
ed al,10,loved all, scattered allusions, tried all
as wa,10,as was, was wanted, as warmly
it it,10,it it, it its, portrait itself
ls th,10,mirabels the, feels that, travels than
on wo,10,addison worked, on works, direction would
of ar,10,of art, of architecture, of aristophanes
ce no,10,terence nor, existence no, acquaintance no
of fi,10,of fine, of fifteen, of figures
or ma,10,for many, spectator many, for making
nd ju,10,and judgment, and just, and judge
ho is,10,who is
nd is,10,and is, rosamond is, mind is
ay wh,10,play which, play while, play when
ed li,10,marked limits, wanted liberal, formed like
ch ma,10,which makes, which many, which made
an ad,10,an admirable, an advanced, dean addison
er st,10,nicer standard, biographer states, longer stay
at la,10,at last, at large, that large
by wh,10,by which, by whom, by what
in in,10,domain in, in in, chaplain in
al tr,10,rival translations, several treatises, classical training
as ca,10,was called, was capable, as cato
is wr,10,his writings, is written, his writing
ve ha,10,have had, live happily, have handed
le wa,10,steele was, people watched, style was
as pe,10,was perhaps, was performed, was permitted
er mr,10,remember mr, drummer mr, hunter mr
ut on,10,but one, but only, but on
ve wi,10,love with, live with, perspective with
er af,10,ever after, tender affection, boulter afterwards
nt he,10,intelligent he, want he, parliament he
et an,10,meet and, cricket and, poet and
pe in,10,pope in, landscape in, pope indeed
be sa,10,be said
ns fo,10,addison's fortunes, qualifications for, assigns for
ee in,10,degree in, free institutions, see in
ot un,10,not unreasonable, not unmerited, not unacquainted
is ob,10,his observations, is obviously, dennis' objections
is ki,10,this kind, his kinsman, his kind
us wh,10,us which, generous when, previous whig
ut as,10,but as, put aside
an op,10,an opportunity, italian opera, an opera
en mo,10,been more, enliven morality, eighteen months
ld ne,10,would never, could never, should never
ll ho,10,will honeycomb, all hors, will however
th he,10,twelvemonth he, th he, death he
rn to,10,return to, turn to, return towards
he am,10,the amount, the ambition, the amusement
ou ar,10,you are
er by,10,character by, another by, painter by
he ef,10,the effect, the effects, the efforts
in my,10,in my, ordain my
ve ma,10,have made, brave man, love making
ng le,10,including legal, nothing left, following letter
ll re,10,all references, full refund, small respect
en on,10,queen on, seen one, when only
ny ra,10,any rate
to ra,10,to raise, to rage, cato ran
ed pa,10,celebrated passage, delayed partly, named pacolet
ou wi,10,you will, 'you will, you within
st bo,10,first book, lost both, post boys
on sa,10,addison said, johnson says, addison says
tm wo,10,tm works, tm work
ay co,9,may copy, macaulay cotter, railway companies
ry la,9,very large, drury lane, saintsbury landor
ce co,9,price contents, spence collected, evidence coming
ns de,9,addison's death, means devoid, lucan's description
ry re,9,contemporary record, literary reconstruction, literary reputation
is bo,9,his boyhood, his book, his boldness
is ol,9,his old, his oldest
gh to,9,enough to, though to, though touching
le fo,9,possible for, whole form, agreeable for
er me,9,other men, another men, never mend
ng ad,9,during addison's, acknowledging addison's, among addison's
ng ab,9,nothing about, thinking about, being able
nd br,9,and breeding, and browne, second brother
st as,9,just as, almost as, least as
im as,9,him as
it be,9,it been, it being, it be
nd sc,9,and scholarship, and scientific, and scarce
it wo,9,it would, it worth
ll kn,9,well known
le ch,9,little change, single character, pale cheeks
re ca,9,there can, were capable, yore can
st me,9,almost mechanical, first men, first meeting
es by,9,sometimes by, companies by, diversifies by
is hi,9,is his, his high, his historical
ny th,9,deny that, any that, miscellany this
an fo,9,episcopalian form, than forty, anglican for
nt ha,9,government had, serjeant hall, parliament had
ar an,9,year and, war and, bear and
gs th,9,whigs the, things that, things the
he yo,9,the young, the younger, the yoke
at pa,9,that part, that paper, that party
ed is,9,painted is, indeed is, avowed is
ry pa,9,tory party, every part, every particular
ty on,9,party on, society one, society on
of el,9,of electronic, of elizabeth, of elegance
ed ov,9,ruled over, extended over, passed over
ad co,9,had condemned, had convinced, had constituted
of ex,9,of expression, of exile, of existing
so in,9,so in, also interesting, so inveterate
re fo,9,were forward, centre for, were founded
ct as,9,subject as, effect as, instinct as
nd tr,9,and transcendental, almond trees, and travel
re ex,9,are excellently, more extensive, were excellent
as as,9,was as, has as, was astonished
as go,9,as good, has got, as godfrey
nd ho,9,and honour, holland house, and how
wn by,9,shown by, thrown by, drawn by
ly un,9,notoriously under, completely under, greatly undermined
ve wh,9,love which, strive who, congreve which
ry wa,9,scudery was, weary wandering, cursory was
me as,9,time as, name as, me as
ll he,9,till he, will he, fall headlong
ly at,9,vehemently attacked, scarcely attempted, generally at
to ap,9,to appreciate, to appear, to approach
ch hi,9,which his, approach his, teach him
at mo,9,that more, that most, great mogul
ng up,9,holding up, taking up, summing up
ay wi,9,play with, away with, play without
st ca,9,royalist cause, st catherine, vast canopy
ts on,9,judgments on, moralists on, reflects only
rs ma,9,readers may, characters male, offers material
le or,9,male or, subtle or, noble or
ve he,9,have heard, live here, give herself
of ga,9,of gallantry, of gazetteer, of gaining
re pr,9,are produced, were probably, future prospect
of on,9,of one, of one's
of ve,9,of very, of verses, of venice
ts co,9,dorimant's companion, its course, fights contending
le be,9,little better, settle beds, possible between
of qu,9,of queen, of quality, of qualifying
ly fo,9,only for, fortunately for, agreeably for
ch pr,9,which prevailed, which precede, french prejudices
to pe,9,to perceive, to perfection, to perform
is br,9,his brother, blois br, this brief
ng po,9,rising power, containing poems, among poets
at re,9,that reconciliation, great reputation, that revolved
ay he,9,may he, say he, day he
he ob,9,he observes, he obtained, the observations
im wi,9,him with, him will
ed or,9,forced or, bed ordered, affected ornaments
et hi,9,let him, yet his, set him
nd ve,9,and very, and verse, and vehemence
id in,9,said in, timid in, aid inspired
ir th,9,sir thomas, their thoughts, fair the
nd im,9,and imagination, and impertinent, and impulse
re st,9,were still, were strangers, before starting
he tu,9,the turn, the tutor, he turned
to so,9,to some, into something, to somers
en tr,9,been trained, between true, open tracts
me wi,9,me with, name with, time with
nt or,9,replacement or, faint or, want or
of be,9,of being, of bentley, of belief
of he,9,of her, of herodotus, of he
or is,9,spectator is, or isaac's, nor is
te fo,9,taste for, appetite for, moderate fortune
rs de,9,papers describing, master's degree, manners dennis
he ye,9,the year, the year's
of of,9,proof of, of office, of official
ar he,9,year he, war he, bear he
et in,9,poet in, yet in, couplet indicating
ts wi,9,poets will, accomplishments with, poets with
al me,9,physical medium, critical method, especial mention
ts ar,9,compliments are, poets are, spouts are
in ho,9,in horatio, in honour, in horace
ll no,9,will not, shall not, i'll now
or en,9,or entity, for english, nor enthusiasm
by po,9,by pope, by political, by pointing
as ex,9,was excited, was expelled, was extinct
ad ma,9,had made, abroad may, had many
pe of,9,rape of, shape of, type of
to ac,9,to act, to accept, to account
in fr,9,in france, main fruits, britain from
ay to,9,way to, day to, pray too
in wa,9,in was, main wafts, in want
ng di,9,daring dined, king disappointed, astonishing display
ly wh,9,italy which, frequently where, vehemently whig
is pl,9,his place, his plato, is pleased
es or,9,houses or, olives or, oranges or
re ma,9,were made, are made, more magnificent
he ph,9,the phrase, the phrases
nd sh,9,and shelter, and shrubs, and shaftesbury
of cl,9,of closets, of classical, of claudian
ul th,9,peaceful thought, delightful than, beautiful their
le bu,9,noble buildings, simile but, noble but
gh hi,9,though his, through his
st hi,9,against his, cost him, first hint
on ca,9,addison came, religion casuistry, dedication cato
ve me,9,give me, believe me, above mentioned
ws of,9,laws of, news of, rows of
nd do,9,and donations, and do, and dorset
he kn,9,the knight, he knew, the knight's
it sh,9,it should, it shows, it shall
ea of,9,idea of
ut wi,9,but with, out with, but without
in mo,9,in modern, main motive, in moscow
ny pr,9,any project, any pretence, many predecessors
at wi,9,sat with, at will's, that will
ts hi,9,respects his, cutts his, its highest
re mo,9,are most, are more, were most
re ac,9,were actually, more acceptable, elsewhere acknowledges
ou ha,9,you have, thou hast
er yo,8,whatsoever you, other young, over you
or wi,8,or with, author william, elector with
ly ma,8,generously made, sufficiently master, early maturity
ed ex,8,superscripted example, detailed examination, protracted experience
ey co,8,sidney colvin, they could, money consumed
by ma,8,by mail, by many, by making
is ad,8,his address, is addison, his advancement
st wh,8,satirist who, twist which, priest who
od an,8,blood and, boyhood and, period and
ns as,8,compositions as, nations as, actions as
al po,8,satirical portrait, principal poetical, satirical poet
rs as,8,manners as, others as, affairs as
ho co,8,who could, who consider, who confined
ng mo,8,something more, nothing more, observing more
er di,8,after dinner, writer distinguished, however did
of ra,8,of rank, of rain, of rage
ry sp,8,century speaking, very sparing, very spacious
ue to,8,due to, value to, continue to
re en,8,were entirely, pure english, are entirely
rs it,8,manners it, actors it, rears its
sm th,8,criticism that, fanaticism this, judaism the
gh it,8,though it
ly sh,8,hardly show, sufficiently shown, proudly shine
ll it,8,all its, will it, call it
ed ou,8,pointed out, conducted ourselves, worked out
as ac,8,was acted, was accounted, was actually
we mu,8,we must
ry bu,8,country but, century but, ministry but
we ma,8,we may
nd or,8,and order, and originality, and ordain
nd bo,8,second book, and body, and boyne
ns fr,8,donations from, theologians from, translations from
ke to,8,dislike to, alike to, burke towards
es ad,8,centuries adhering, difficulties addison, narratives advertisements
ly no,8,probably not, partly no, entirely nor
to mo,8,to move, to montague, to morality
er al,8,after all, under allegorical, matter all
is go,8,his good, this gothic, is got
or su,8,for such, or supposed, for support
ld as,8,world as, lichfield as, would as
al as,8,political as, gradual assimilation, commercial as
nd ye,8,and yet, second year, thousand years
et wh,8,yet when, somerset who, street which
to im,8,to improve, to imitate, to imply
ce fr,8,france from, romance from, repugnance from
ty bu,8,society but, pretty but, eighty but
an re,8,italian renaissance, christian religion, inhuman religion
up in,8,up in, up into
at fi,8,at first, that finding
rd ha,8,lord halifax, outward habits
th pa,8,with paragraph, with passages, fifth part
sh po,8,english poets
is op,8,his opinions, this opera, his opinion
ng ha,8,king had, publishing had, king has
he ep,8,the epilogue, the episcopalian, the epilogues
in wi,8,in wiltshire, begin with, plain with
wn an,8,town and, unknown and, own and
ot so,8,not so, not solicit, not something
th so,8,with so, both social, with something
om co,8,custom common, from common, from consistently
fe th,8,life that, life though, life they
em wi,8,them with, seem with, esteem with
of op,8,of opinion, of operas, of opening
as pu,8,was published, was put, was puritanism
ns bu,8,sermons but, opinions but, descriptions build
th pr,8,with project, with presbyterian, with produced
an at,8,an atmosphere, an atheist, an attendance
us re,8,joyous reign, conscientious restraints, curious reader
or yo,8,for you, for your, for yourself
on ex,8,on examination, non existent, soon extended
al de,8,mystical devotion, radical defects, natural desires
ch sh,8,which she, which should, each shady
is ap,8,his appreciation, his appearance, is apparently
re ge,8,were generally, therefore generally, are generally
le de,8,mademoiselle de, fashionable debauchery, inimitable description
in di,8,in diseased, in disputes, in disagreement
ng lo,8,making love, being lost, training lord
ed ti,8,acquired till, abed till, fixed title
te he,8,state he, rate he, taste he
on ne,8,occasion nell, milston near, succession neglected
on ho,8,compensation however, common honesty, confusion horror
so gr,8,so great, so gross, so grateful
er sa,8,number says, cowper says, danger says
re do,8,were doubtless, sphere do, were doomed
er fi,8,reader finds, under figure, pamphleteer find
at ar,8,that are, that arouses, at arms
it we,8,it were, it we
ty is,8,society is, maturity is, adversity is
es ma,8,etherege's man, thames made, fees may
ld in,8,should in, held in, would involve
nt it,8,continent it, dorimant it, courant it
es mo,8,charles montague, lives more, circumstances more
er we,8,together we, brother we, after westminster
ne be,8,fortune bestowed, alone being, throne before
st ac,8,last act, tourist accustomed, test act
ct to,8,act to, instinct to, respect to
re bu,8,nature but, nowhere but, there button's
an ap,8,an appointment, an apparent, an apology
ly ap,8,loudly applauded, recently appeared, accordingly applied
ss wa,8,press was, gross was, boldness was
at wo,8,that would, that women
od in,8,period in, period intrepid, period indecency
ns st,8,factions strive, addison's style, professions steadily
ad hi,8,had hitherto, had himself, had his
en al,8,been already, been almost, men all
st li,8,most liberal, first lion, almost limited
de hi,8,made him, made his, precede his
at cl,8,kat club, great classical, that clever
ly af,8,shortly after, insensibly affected, chiefly after
nt di,8,brilliant dialogue, different direction, sont d'insipides
or by,8,or by, spectator by, editor by
ad pr,8,had prevailed, had produced, had promised
it fo,8,it for, it fortunately, unfit for
to ob,8,to obtain, to observe, to obstruct
or mo,8,for more, or morality, for monarchy
of du,8,of dunkirk, of dublin, of dux
ar wi,8,year with, war with, familiar with
is ho,8,his hostility, his hopes, his holidays
ar of,8,year of, popular of, scholar of
en no,8,men not, taken nothing, been no
ct fo,8,act for, respect for, extinct for
im fr,8,him from
ry wo,8,ordinary world, literary world, ordinary women
le ha,8,steele had, people having, while haughty
is us,8,his usual, his using, is usual
as tr,8,was treated, has travelled, as true
py of,8,copy of, canopy of
en un,8,then under, often unjust, given under
nt ma,8,sufficient master, temperament made, sufficient material
ok of,8,book of
nd gr,8,and graceful, and greatly, and granted
rd an,8,oxford and, lombard and, hertford and
en ha,8,dryden had, often happens, magdalen had
ly ac,8,probably acted, rapidly acquiring, faithfully according
st en,8,greatest english, almost entirely, most entertaining
me he,8,time he, vendome he, became henceforth
er un,8,examiner under, after undertook, her unreserved
of ju,8,of justice, of juvenal, of judgment
ic ta,8,public taste, mystic tale, dramatic taste
em in,8,them in, poem in, them into
an he,8,can help, than he, historian he
as ne,8,was never, was necessary, was nevertheless
id he,8,said he, ovid he
in wr,8,in writing, in writings, latin writers
ng ta,8,lingering taste, exacting tastes, prevailing taste
rk th,8,mark the, work that, work there
bt th,8,doubt that, doubt the
nd ra,8,and rational, second rate, and railway
nt on,8,urgent on, magnificent one, development on
to te,8,to tell, to temper, to terminate
to or,8,to or, to order, into orders
of bu,8,of business, of but, of bufo
st fa,8,most famous, worst faces, est farrago
it on,8,it on, it only, wait on
an sc,8,can scarcely, can scarce, italian schools
ck an,8,lock and, black and, warwick and
to ab,8,to abuse, to abandon, to absorb
to is,8,cato is, to isles, to issue
ir of,8,air of, pair of, their office
ng pe,8,displaying performing, finding perhaps, travelling pension
nt pa,8,violent party, magnificent palace, compliment paid
of bl,8,of blenheim, of blois, of black
an al,8,than all, an alderman, an altercation
nt we,8,judgment well, element were, exorbitant wealth
an ac,8,an account, an accommodation, an acquaintance
ty he,8,difficulty he, felicity he, infelicity he
ly he,8,easily he, italy he, coldly heard
ls in,8,travels in, appeals in, will's in
ny in,8,company in, pliny in, many incidents
st al,8,almost all, against all, must allow
or se,8,for securing, or sense, or seven
as st,8,was still, has strung, was struck
an st,8,man struggling, can still, german styles
us pa,8,various papers, prodigious pains, furious party's
rs re,8,pillars retiring, wars rehearse, airs recitative
ne on,8,scene on, grideline one, gone on
pt to,8,attempt to, apt to, prompt to
as ha,8,as has, as having, has had
te co,8,intimate connection, immediate control, state control
ts pr,8,its professors, its prominent, its price
ey ma,8,they may, they made, they mark
ce or,8,twice or, once or, choice or
ed ca,8,named captain, abused captain, unrivalled capacity
is at,8,is at, his attacks, his athenian
rl of,8,earl of
at if,8,that if, great if, 'that if
ck th,8,check the, deck the, attack them
as wr,8,was written, was wrong
of mr,8,of mr, of mrs
if an,8,if any, if an
th nu,8,th number, fifth number, hundredth number
is lo,8,his lordship, is located, his lordship's
rk in,8,work in, mark in
ic do,8,public domain
tm li,8,tm license
re us,7,re use, more usual, were used
nd lo,7,and london, and loved, and look
on en,7,london english, common enough, reputation enough
th wi,7,with wit, both with, goldsmith william
or si,7,for six, landor sidney, or sit
en st,7,when steele, stephen sterne, been strange
er mo,7,cotter morison, her motions, over mont
in ca,7,colvin carlyle, main cause, in catholic
nt by,7,sent by, compliment by, insufficient by
or me,7,or mexico, for mercurius, for merriment
pt of,7,receipt of, contempt of, corrupt official
er vi,7,chapter vi, chapter vii, chapter viii
st ma,7,honest man, first man, scantiest materials
is jo,7,his journal, this journey, his journey
ns wi,7,relations with, editions will, persons william
ed su,7,protracted suffering, deserved success, asked suggested
ch di,7,which did, which distorted, which distinguishes
by no,7,by no
er li,7,ever lived, another life, river like
rs ar,7,writers are, letters are, quarters are
as fi,7,was first, as finished, as fifty
ch ca,7,which cause, which caused, which came
ed am,7,excited among, constituted among, acquired among
se co,7,verse composition, whose conversation, harmonise conflicting
re ch,7,more charming, more characteristically, were chiefly
as sa,7,was said, as saints, was says
in fo,7,in force, obtain for, bin forced
ne ge,7,fine gentleman, one generation, fine gentlemen
is da,7,his days, this day, this daily
he vo,7,the volume, the volumes, the voice
er ab,7,westminster abbey, slumber abbots, manner abused
te pa,7,consummate painter, desperate pack, separate papers
ch wi,7,which wit, which will, church without
ot ve,7,not very, not venture
of cr,7,of criticism, of critic, of credence
ne wi,7,one with, alone will, june with
ve po,7,have pointed, lucrative post, have possessed
al wr,7,political writers, philosophical writers, classical writers
ds hi,7,towards him, world's history, regards himself
ly ex,7,jealously excluded, equally explored, strictly examined
ot se,7,not seem, not see, not seemed
us st,7,continuous stream, bavius still, beauteous stranger
ne wa,7,one was, one way, done was
he ir,7,the irony, the irresistible, the irish
at to,7,that to, that town, at tonson's
ht re,7,right reason, thought respectable, thought religious
cy to,7,conspiracy to, tendency towards, fancy to
al mo,7,real motive, ecclesiastical modes, feudal monarchical
en ma,7,been made, between marlborough, often make
ty we,7,antiquity we, society were, party were
in ou,7,in our, in outward, in ours
in ar,7,in arts, in arousing, in arrears
in li,7,in literature, in lieu, in lichfield
to cr,7,to craggs, to create, to credit
ly fr,7,italy from, manly friendship, entirely from
te as,7,quite as, taste as, investigate as
ck of,7,shock of, track of, struck off
gs an,7,whigs and, feelings and, playthings and
ts sh,7,poets shakespeare, encroachments shows, tempests shakes
il wa,7,civil war, civil wars, april was
ng ca,7,nothing can, opposing camps, leaving cambridge
sm of,7,criticism of, antagonism of, enthusiasm of
to pl,7,to play, to place, motto placed
up to,7,up to
ir in,7,their interests, their inferiority, their inapplicability
lt to,7,difficult to, dealt to, felt to
er or,7,disclaimer or, discover or, water or
ir re,7,fair representative, their real, their representations
rs at,7,headquarters at, pours at, loungers at
he oc,7,the occasion, the october
no lo,7,no longer
le fr,7,possible from, respectable from, epistle from
ay we,7,may well, macaulay well, day week
ve pa,7,above passage, gave pain, love part
ut be,7,without being, but because, but being
ne to,7,one tongue, tone to, misfortune to
ul to,7,distasteful to, useful to, careful to
ry se,7,every sentiment, every sentence, every selfish
gn an,7,design and, sovereign and, foreign and
ty so,7,morality so, morality sought, society soon
ow in,7,slow in, now in, grow into
st or,7,atheist or, interest or, greatest orators
ld wi,7,could wish, world with, told with
nd yo,7,and your, and you, england your
es st,7,pope's story, sides struck, fortunes steadily
ty pr,7,society prevailed, novelty provided, severity produced
us po,7,religious portions, religious political, mercurius politicus
be no,7,be no, be non
as wi,7,as wit, was wide, as will
ry fr,7,very frequently, gallantry french, literary friends
as us,7,as usual, as usually, was used
on ev,7,on every, person even, fashion even
et to,7,poet to, fleet to, set towards
fe of,7,life of
at ch,7,great change, great characters, at chelsea
ct wa,7,act was, subject was, respect was
ly ar,7,utterly artificial, early architects, particularly arduous
as at,7,was at, as at
ge he,7,stage he, stage her, language he
ly st,7,suddenly started, silly stories, boldly struck
ng ho,7,exclaiming hold, observing how, charging hosts
at se,7,at section, that separates, that seemed
es al,7,themselves almost, people's alms, d'oeuvres all
nd my,7,and my, offend my, recommend myself
ir pr,7,their proper, their pride, their profession
ry ha,7,very happy, century had, glory had
to da,7,to day, to date, into danube
ve lo,7,have lost, have long, contemplative looks
of ac,7,of action, of acting, of account
ce bu,7,intelligence but, piece but, acquaintance but
of do,7,of domestic, of dorimant, of double
me fo,7,me for, time for, some for
od ma,7,good manners, good man
ue in,7,virtue in, continue in, tongue into
ay fo,7,way for, play for, away for
an ma,7,can make, xtian majesty, grecian may
se so,7,exercise so, muse so, these songs
at bo,7,that both, great body, great bourbon's
ry ex,7,literary excesses, century exercised, tory examiner
nd cr,7,and critic, and criticism, and cracks
by re,7,by reason, by reference, by recalling
se ha,7,prose had, course have, otherwise have
is sc,7,is scarcely, his score
ir se,7,fair sex, their sentences, their secretary
st pe,7,most people, most permanent, st peter's
ly gr,7,rapidly growing, highly gratified, skilfully grouped
rs co,7,numbers conscious, writers concealed, inventors consists
ty wi,7,morality with, purity with, liberty with
ds pr,7,friends presented, afterwards provost, friend's private
or ex,7,or exaggerated, for excellent, or exhibition
or wa,7,spectator was, author was
ss co,7,holiness could, doubtless commencing, heedless confidence
up wi,7,up with, up without
es se,7,principles seem, cascades seem, circumstances seemed
im fo,7,him for, him four
ch pa,7,much pains, such parts, each paper
er cr,7,other criminal, another created, cavalier criticism
ke it,7,make it, undertake it, like its
ip an,7,friendship and, fellowship and, workmanship and
nt fr,7,sent from, impertinent freedoms, retirement from
as af,7,was afterwards, was after, guineas after
ge wi,7,stonehenge will, disadvantage with, patronage with
ey of,7,survey of, valley of, pompey of
me fa,7,some fault, became fainter, me fall
at li,7,at lichfield, that lie, at liberty
se at,7,house at, these attempts, verse at
rd wa,7,lord warwick, oxford was, lord warwick's
as ev,7,was evidently, has everywhere, as ever
th mo,7,with most, with morality, with more
it as,7,it as
or tw,7,for two, or two, or twice
as wh,7,bias whatever, as when, was while
en fr,7,been frequent, stolen from, sudden friendship
te wi,7,dispute with, quite within, expostulate with
ty se,7,twenty second, sixty second, immorality set
im on,7,him on
st he,7,interest he, lost he, whilst here
ow wh,7,know what, grow while, blow which
ey wh,7,cowley who, bentley whose, journey which
nd ro,7,and roman, and royal, and round
ts ha,7,poets has, its half, its habitu
we sh,7,we shall, we should
or ca,7,or catullus, nor can, or causing
ut we,7,but we, but we'll, but were
or fo,7,spectator fortunately, tutor for, superior found
ke ca,7,like cato, like casa, godlike cato
ad an,7,had an, had any, dead and
at fo,7,at fortune, that for, that fortune
ic st,7,heroic style, gothic structure, characteristic styles
ot an,7,not an, arbuthnot and, plot and
th ha,7,with halifax's, with hanover, death has
th on,7,with one, with on, hath one
ed ar,7,revived art, unadorned are, indeed articles
ll wh,7,atwell who, shadwell who, budgell who
ed di,7,confirmed dislike, married discord, recovered died
ed de,7,bosomed deep, borrowed death, supposed dead
ed ve,7,naked venus, allowed very, proved very
ed ev,7,published every, gathered every, possessed every
ws an,7,laws and, stews and, grows and
st on,7,interest on, lost on, blest on
is dr,7,is driven, his dreams, is drawn
nt be,7,don't believe, restraint began, account because
ks th,7,works that, rocks that, looks they
of ri,7,of ridicule, of rising, of ribands
at bl,7,at blois, at blenheim, what blame
se as,7,rise as, verse as, excise as
ng ch,7,following characteristic, long channels, preceding chapters
nd am,7,and am, and among, england among
nt is,7,affront is, judgment is, government is
of ea,7,of each, of easy
is ju,7,his judgments, his judgment, this judgment
ll en,7,shall endeavour, still enjoy, will enjoy
st su,7,most successful, amidst such, must support
nd ge,7,and generous, and german, and germanie
ns ar,7,addison's artistic, donations are, columns are
ly en,7,finely engraven, severally engaged, earnestly entreat
es fi,7,sometimes filled, juices filled, pope's first
le af,7,while afterwards, idle after, steele afterwards
on my,7,on my, upon my, faction my
ve fr,7,derive from, have from, give free
is ev,7,is evident, this event, this evening
ns we,7,means were, sovereign's well, persons were
ng we,7,being well, suffering we, young we
al en,7,principal entertainment, constitutional enthusiasm, usual enthusiastic
ys to,7,says to, always to, days together
ve or,7,grave or, starve or, representative organ
or li,7,or limitation, or live, for literature
of ap,7,of april, of apprehension, of appeal
th me,7,with me, with men, both me
im wh,7,him when, him while, him who
ed pe,7,moved perhaps, refined persons, unlicensed periodicals
ot ha,7,not have, not half, not having
he ai,7,the air, the aid, he aided
ed fa,7,tried faith, increased facilities, worked faithfully
in pe,7,in peace, in peaceful, obtain permission
nd ti,7,found time, and tickell, second time
ss is,7,stress is, seriousness is, address is
of mu,7,of music, of much
ll de,7,shall deface, shall defeat, well deserves
ed ag,7,directed against, forced against, raised against
ft of,7,draft of, craft of, gift of
re un,7,were unable, were unsuccessful, are unwilling
es wo,7,indies worth, ages women, scenes would
st nu,7,first number, vast number, vast numidian
ts fo,7,its form, pants for, points foreign
an co,7,grecian coffee, than counterbalanced, gentleman could
ny di,7,many different, many distinguished, jenny distaff
er te,7,counter tenor, publisher tells, cibber tells
or ot,7,or other, spectator other
st ja,7,st james', st james's
le re,7,honourable record, steele recognised, steele respectively
on ab,7,information about, merton about
th gr,7,with great
sh to,7,wish to, english tory, relish to
rn th,7,morn then, return than, torn the
rk or,7,work or
ee to,7,agree to
is eb,6,this ebook
ly br,6,curly brackets, constantly brought, divinely bright
to bu,6,to build, minto burns, to burn
er wo,6,other work, fowler wordsworth, never would
en sa,6,been said, dryden saintsbury, been satisfied
on fi,6,morison fielding, on finding, treason finding
ve wo,6,derivative works, above works, have worked
es ca,6,states canada, estates came, naples capri
ii ad,6,ii addison's, iii addison, vii addison's
se wr,6,prose writers, whose writings, discourse written
dy th,6,embody the, lady 'there, study the
ho pr,6,who pretended, who provides, who prepared
he bi,6,the biographer, the bishop, he bids
st wi,6,invest with, subsist without, blest with
of sw,6,of swift, of swift's
as en,6,was entirely, has enabled, was entered
no me,6,no means, no mean
ny co,6,any contemporary, many commendations, many compliments
by ti,6,by tickell
ht ha,6,might have
ny ma,6,any man, many mazes, any material
fe in,6,life in, life insupportable, wife in
as ta,6,has taken, has taxed, has ta'en
us ve,6,unanimous verdict, various veins, catullus very
ft wh,6,swift who, swift whose, swift whenever
en po,6,between pope, been possible, taken possession
ng el,6,anything else, opposing elements, something else
ns ex,6,relations existing, addison's extraordinary, opinions expressed
ys an,6,days and, rays and, joys and
on su,6,addison such, passion such, johnson surely
ho re,6,who reconciled, who regarded, who revealed
